alpha-Linolenic acid,drug2gene,TRPV1
Calcitriol,drug2gene,VDR
Riboflavin,drug2gene,RFK
Riboflavin,drug2gene,BLVRB
Calcifediol,drug2gene,VDR
Pyridoxal,drug2gene,PDXK
Creatine,drug2gene,CKM
Creatine,drug2gene,CKMT1A
Creatine,drug2gene,CKB
Creatine,drug2gene,CKMT2
Creatine,drug2gene,SLC6A8
Creatine,drug2gene,GAMT
Thiamine,drug2gene,TPK1
Ergocalciferol,drug2gene,VDR
Dihomo-gamma-linolenic acid,drug2gene,PTGS2
Dihomo-gamma-linolenic acid,drug2gene,PTGS1
Icosapent,drug2gene,PTGS2
Icosapent,drug2gene,PTGS1
Icosapent,drug2gene,PPARG
Icosapent,drug2gene,PPARD
Icosapent,drug2gene,FFAR1
Icosapent,drug2gene,SLC8A1
Icosapent,drug2gene,FABP7
Pyridoxine,drug2gene,PDXK
Cholecalciferol,drug2gene,VDR
Menadione,drug2gene,GGCX
Menadione,drug2gene,VKORC1
Menadione,drug2gene,VKORC1L1
Asparagine,drug2gene,SLC38A1
Pravastatin,drug2gene,HMGCR
Fluvoxamine,drug2gene,SLC6A4
Valsartan,drug2gene,AGTR1
Ramipril,drug2gene,ACE
Masoprocol,drug2gene,ALOX5
Masoprocol,drug2gene,TRPM7
Flunisolide,drug2gene,NR3C1
Baclofen,drug2gene,GABBR2
Amphetamine,drug2gene,SLC18A2
Amphetamine,drug2gene,SLC6A3
Amphetamine,drug2gene,CARTPT
Amphetamine,drug2gene,TAAR1
Amphetamine,drug2gene,MAOA
Amphetamine,drug2gene,VMAT2
Pentagastrin,drug2gene,CCKBR
Nicotine,drug2gene,CHRNA4
Nicotine,drug2gene,CHRNA7
Nicotine,drug2gene,CHRNB2
Cevimeline,drug2gene,CHRM3
Cevimeline,drug2gene,CHRM1
Lorazepam,drug2gene,GABRA1
Esmolol,drug2gene,ADRB1
Bortezomib,drug2gene,PSMB5
Bortezomib,drug2gene,PSMB1
Ethchlorvynol,drug2gene,GABRA1
Carbidopa,drug2gene,DDC
Phentermine,drug2gene,SLC6A2
Phentermine,drug2gene,SLC6A4
Phentermine,drug2gene,SLC6A3
Phentermine,drug2gene,MAOA
Phentermine,drug2gene,MAOB
Phentermine,drug2gene,NPY
Indecainide,drug2gene,SCN5A
Tramadol,drug2gene,OPRM1
Tramadol,drug2gene,SLC6A2
Tramadol,drug2gene,SLC6A4
Tramadol,drug2gene,SCN2A
Tramadol,drug2gene,GRIN1
Tramadol,drug2gene,ADORA1
Tramadol,drug2gene,ADRA2A
Betaxolol,drug2gene,ADRB1
Troglitazone,drug2gene,PPARG
Hydroxocobalamin,drug2gene,MTR
Hydroxocobalamin,drug2gene,MUT
Caffeine,drug2gene,ADORA1
Caffeine,drug2gene,ADORA2A
Caffeine,drug2gene,ADORA2B
Caffeine,drug2gene,ADORA3
Caffeine,drug2gene,PDE1B
Succinylcholine,drug2gene,CHRNA10
Sildenafil,drug2gene,PDE5A
Dofetilide,drug2gene,KCNH2
Dofetilide,drug2gene,KCNK2
Dofetilide,drug2gene,KCNJ12
Pyrimethamine,drug2gene,DHFR
Reserpine,drug2gene,SLC18A2
Ticlopidine,drug2gene,P2RY12
Adapalene,drug2gene,RARB
Adapalene,drug2gene,RARG
Adapalene,drug2gene,RXRB
Adapalene,drug2gene,RXRG
Adapalene,drug2gene,RXRA
Adapalene,drug2gene,JUN
Adapalene,drug2gene,TLR2
Midodrine,drug2gene,ADRA1A
Midodrine,drug2gene,ADRA1B
Remikiren,drug2gene,REN
Pantoprazole,drug2gene,ATP4A
Torasemide,drug2gene,SLC12A2
Torasemide,drug2gene,SLC12A1
Citalopram,drug2gene,SLC6A4
Eletriptan,drug2gene,HTR1D
Eletriptan,drug2gene,HTR1B
Eletriptan,drug2gene,HTR1F
Bethanidine,drug2gene,KCNJ1
Bethanidine,drug2gene,ADRA2A
Oxyphenonium,drug2gene,CHRM1
Isoetharine,drug2gene,ADRB1
Glimepiride,drug2gene,KCNJ11
Glimepiride,drug2gene,KCNJ1
Glimepiride,drug2gene,ABCC8
Diflorasone,drug2gene,NR3C1
Guanadrel,drug2gene,SLC6A2
Lovastatin,drug2gene,HMGCR
Enflurane,drug2gene,GABRA1
Enflurane,drug2gene,CACNG1
Enflurane,drug2gene,GLRA1
Pregabalin,drug2gene,CACNA2D1
Temazepam,drug2gene,GABRA1
Methyclothiazide,drug2gene,SLC12A1
Reboxetine,drug2gene,SLC6A2
Milrinone,drug2gene,PDE3A
Butabarbital,drug2gene,GABRA1
Alclometasone,drug2gene,NR3C1
Butalbital,drug2gene,GABRA2
Butalbital,drug2gene,GABRA3
Butalbital,drug2gene,GABRA4
Butalbital,drug2gene,GABRA5
Butalbital,drug2gene,GABRA6
Butalbital,drug2gene,GABRA1
Cladribine,drug2gene,RRM1
Cladribine,drug2gene,RRM2
Cladribine,drug2gene,RRM2B
Cladribine,drug2gene,POLA1
Cladribine,drug2gene,POLE
Cladribine,drug2gene,POLE2
Cladribine,drug2gene,POLE3
Cladribine,drug2gene,POLE4
Cladribine,drug2gene,PNP
Mesalazine,drug2gene,PTGS2
Mesalazine,drug2gene,PTGS1
Mesalazine,drug2gene,ALOX5
Mesalazine,drug2gene,PPARG
Benzatropine,drug2gene,CHRM1
Benzatropine,drug2gene,SLC6A3
Ziprasidone,drug2gene,DRD2
Ziprasidone,drug2gene,HTR2A
Ziprasidone,drug2gene,HTR1A
Ziprasidone,drug2gene,HTR1D
Ziprasidone,drug2gene,HTR2C
Methysergide,drug2gene,HTR2B
Methysergide,drug2gene,HTR2C
Methysergide,drug2gene,HTR2A
Methysergide,drug2gene,HTR1A
Methysergide,drug2gene,HTR7
Cabergoline,drug2gene,DRD2
Phenytoin,drug2gene,SCN5A
Phenytoin,drug2gene,SCN1A
Phenytoin,drug2gene,KCNH2
Phenytoin,drug2gene,CACNA1C
Phenytoin,drug2gene,SCN2A
Phenytoin,drug2gene,SCN8A
Medrysone,drug2gene,NR3C1
Diethylstilbestrol,drug2gene,ESR2
Diethylstilbestrol,drug2gene,ESR1
Diethylstilbestrol,drug2gene,ESRRG
Clotrimazole,drug2gene,KCNN4
Anagrelide,drug2gene,PDE3A
Carmustine,drug2gene,GSR
Metoprolol,drug2gene,ADRB1
Dicoumarol,drug2gene,VKORC1
Ropinirole,drug2gene,DRD3
Ropinirole,drug2gene,DRD2
Chlorotrianisene,drug2gene,ESR1
Isradipine,drug2gene,CACNA1C
Isradipine,drug2gene,CACNA2D1
Isradipine,drug2gene,CACNB2
Isradipine,drug2gene,CACNA1H
Isradipine,drug2gene,CACNA2D2
Isradipine,drug2gene,CACNA1D
Isradipine,drug2gene,CACNA1S
Betazole,drug2gene,HRH2
Topiramate,drug2gene,GABRA1
Topiramate,drug2gene,SCN1A
Topiramate,drug2gene,GRIK1
Topiramate,drug2gene,CA2
Topiramate,drug2gene,CA4
Topiramate,drug2gene,CACNA1C
Olmesartan,drug2gene,AGTR1
Amsacrine,drug2gene,TOP2A
Theophylline,drug2gene,ADORA1
Theophylline,drug2gene,ADORA2A
Theophylline,drug2gene,ADORA2B
Theophylline,drug2gene,PDE4B
Theophylline,drug2gene,PDE5A
Theophylline,drug2gene,PDE4A
Theophylline,drug2gene,PDE3A
Theophylline,drug2gene,HDAC2
Argatroban,drug2gene,F2
Liothyronine,drug2gene,THRA
Liothyronine,drug2gene,THRB
Disopyramide,drug2gene,SCN5A
Lidocaine,drug2gene,SCN10A
Lidocaine,drug2gene,SCN9A
Lidocaine,drug2gene,SCN5A
Pamidronic acid,drug2gene,FDPS
Clemastine,drug2gene,HRH1
Acarbose,drug2gene,MGAM
Acarbose,drug2gene,SI
Acarbose,drug2gene,AMY2A
Venlafaxine,drug2gene,SLC6A4
Venlafaxine,drug2gene,SLC6A2
Conjugated estrogens,drug2gene,ESR2
Conjugated estrogens,drug2gene,ESR1
Travoprost,drug2gene,PTGFR
Amcinonide,drug2gene,NR3C1
Atomoxetine,drug2gene,SLC6A2
Etomidate,drug2gene,GABRA1
Etomidate,drug2gene,ADRA2B
Raltitrexed,drug2gene,TYMS
Etonogestrel,drug2gene,PGR
Morphine,drug2gene,OPRM1
Morphine,drug2gene,OPRK1
Morphine,drug2gene,OPRD1
Ropivacaine,drug2gene,SCN10A
Bupivacaine,drug2gene,SCN10A
Dapiprazole,drug2gene,ADRA1A
Dapiprazole,drug2gene,ADRA1D
Dapiprazole,drug2gene,ADRA1B
Tranexamic acid,drug2gene,PLG
Desogestrel,drug2gene,PGR
Desogestrel,drug2gene,ESR1
Talbutal,drug2gene,GABRA2
Talbutal,drug2gene,GABRA3
Talbutal,drug2gene,GABRA4
Talbutal,drug2gene,GABRA5
Talbutal,drug2gene,GABRA6
Talbutal,drug2gene,GABRA1
Bexarotene,drug2gene,RXRA
Bexarotene,drug2gene,RXRB
Bexarotene,drug2gene,RXRG
Ibutilide,drug2gene,CACNA1C
Ibutilide,drug2gene,CACNB1
Ibutilide,drug2gene,KCNH2
Vindesine,drug2gene,TUBB1
Chlorthalidone,drug2gene,CA1
Chlorthalidone,drug2gene,SLC12A1
Ethoxzolamide,drug2gene,CA2
Ethoxzolamide,drug2gene,CA4
Ethoxzolamide,drug2gene,CA7
Ethoxzolamide,drug2gene,CA1
Pentobarbital,drug2gene,GABRA1
Pentobarbital,drug2gene,GABRA2
Pentobarbital,drug2gene,GABRA3
Pentobarbital,drug2gene,GABRA4
Pentobarbital,drug2gene,GABRA5
Pentobarbital,drug2gene,GABRA6
Valproic acid,drug2gene,HDAC9
Zolmitriptan,drug2gene,HTR1B
Zolmitriptan,drug2gene,HTR1D
Zolmitriptan,drug2gene,HTR1F
Acetaminophen,drug2gene,PTGS2
Acetaminophen,drug2gene,PTGS1
Gefitinib,drug2gene,EGFR
Codeine,drug2gene,OPRM1
Codeine,drug2gene,OPRK1
Codeine,drug2gene,OPRD1
Dihydroergotamine,drug2gene,HTR1B
Dihydroergotamine,drug2gene,HTR1D
Dihydroergotamine,drug2gene,HTR1F
Amitriptyline,drug2gene,SLC6A2
Amitriptyline,drug2gene,SLC6A4
Amitriptyline,drug2gene,HTR2A
Floxuridine,drug2gene,TYMS
Tolcapone,drug2gene,COMT
Fluorometholone,drug2gene,NR3C1
Nitroprusside,drug2gene,NPR1
Hydromorphone,drug2gene,OPRM1
Hydromorphone,drug2gene,OPRD1
Hydromorphone,drug2gene,OPRK1
Indomethacin,drug2gene,PTGS2
Indomethacin,drug2gene,PLA2G2A
Indomethacin,drug2gene,PTGS1
Metformin,drug2gene,ETFDH
Metformin,drug2gene,PRKAB1
Ipratropium,drug2gene,CHRM3
Ipratropium,drug2gene,CHRM1
Ipratropium,drug2gene,CHRM2
Methadone,drug2gene,OPRM1
Methadone,drug2gene,GRIN1
Methadone,drug2gene,OPRD1
Methadone,drug2gene,CHRNA7
Olanzapine,drug2gene,HTR2A
Olanzapine,drug2gene,DRD2
Atenolol,drug2gene,ADRB1
Pimecrolimus,drug2gene,MTOR
Omeprazole,drug2gene,ATP4A
Metixene,drug2gene,CHRM1
Cetirizine,drug2gene,HRH1
Terfenadine,drug2gene,HRH1
Diltiazem,drug2gene,CACNA1C
Diltiazem,drug2gene,CACNG1
Protriptyline,drug2gene,SLC6A2
Protriptyline,drug2gene,SLC6A4
Alfuzosin,drug2gene,ADRA1A
Alfuzosin,drug2gene,ADRA1B
Alfuzosin,drug2gene,ADRA1D
Trimethadione,drug2gene,CACNA1G
Nitisinone,drug2gene,HPD
Clobazam,drug2gene,GABRA1
Minoxidil,drug2gene,KCNJ1
Megestrol acetate,drug2gene,PGR
Methylergometrine,drug2gene,DRD1
Buclizine,drug2gene,HRH1
Buclizine,drug2gene,CHRM1
Chlorzoxazone,drug2gene,KCNMA1
Aminoglutethimide,drug2gene,CYP11A1
Aminoglutethimide,drug2gene,CYP19A1
Sapropterin,drug2gene,PAH
Sapropterin,drug2gene,NOS3
Sapropterin,drug2gene,TH
Sapropterin,drug2gene,TPH1
Vinorelbine,drug2gene,TUBB
Clozapine,drug2gene,DRD2
Clozapine,drug2gene,HTR2A
Sucralfate,drug2gene,PGA5
Sucralfate,drug2gene,FGF2
Sucralfate,drug2gene,EGF
Doxylamine,drug2gene,HRH1
Levonorgestrel,drug2gene,PGR
Levonorgestrel,drug2gene,SRD5A1
Levonorgestrel,drug2gene,ESR1
Norepinephrine,drug2gene,ADRA1A
Norepinephrine,drug2gene,ADRA1B
Norepinephrine,drug2gene,ADRA1D
Norepinephrine,drug2gene,ADRA2A
Norepinephrine,drug2gene,ADRA2B
Norepinephrine,drug2gene,ADRA2C
Norepinephrine,drug2gene,ADRB1
Norepinephrine,drug2gene,ADRB2
Norepinephrine,drug2gene,ADRB3
Mirtazapine,drug2gene,HTR2A
Mirtazapine,drug2gene,null
Mirtazapine,drug2gene,ADRA2A
Meprobamate,drug2gene,GABRA1
Meprobamate,drug2gene,GABRA2
Meprobamate,drug2gene,GABRA3
Meprobamate,drug2gene,GABRA4
Meprobamate,drug2gene,GABRA5
Meprobamate,drug2gene,GABRA6
Timolol,drug2gene,ADRB1
Timolol,drug2gene,ADRB2
Treprostinil,drug2gene,PTGIR
Treprostinil,drug2gene,PTGER2
Treprostinil,drug2gene,PTGDR
Treprostinil,drug2gene,PPARD
Trihexyphenidyl,drug2gene,CHRM1
Palonosetron,drug2gene,HTR3A
Dydrogesterone,drug2gene,PGR
Mexiletine,drug2gene,SCN5A
Dexrazoxane,drug2gene,TOP2A
Amlodipine,drug2gene,CACNA1C
Amlodipine,drug2gene,CACNA1I
Tacrine,drug2gene,BCHE
Tacrine,drug2gene,ACHE
Oxyphencyclimine,drug2gene,CHRM3
Oxyphencyclimine,drug2gene,CHRM1
Oxyphencyclimine,drug2gene,CHRM2
Triamterene,drug2gene,SCNN1G
Triamterene,drug2gene,SCNN1A
Triamterene,drug2gene,SCNN1B
Valrubicin,drug2gene,TOP2A
Procyclidine,drug2gene,CHRM3
Procyclidine,drug2gene,CHRM1
Procyclidine,drug2gene,CHRM2
Procyclidine,drug2gene,CHRM4
Phenylephrine,drug2gene,ADRA1A
Phenylephrine,drug2gene,ADRA1B
Phenylephrine,drug2gene,ADRA1D
Carbimazole,drug2gene,TPO
Digoxin,drug2gene,ATP1A1
Sulpiride,drug2gene,DRD2
Profenamine,drug2gene,CHRM1
Profenamine,drug2gene,GRIN3A
Nimodipine,drug2gene,CACNA1C
Nimodipine,drug2gene,CACNA1D
Nimodipine,drug2gene,CACNA1F
Nimodipine,drug2gene,CACNA1S
Nimodipine,drug2gene,CACNB1
Nimodipine,drug2gene,CACNB2
Nimodipine,drug2gene,CACNB3
Nimodipine,drug2gene,CACNB4
Beclomethasone dipropionate,drug2gene,NR3C1
Progesterone,drug2gene,PGR
Progesterone,drug2gene,NR3C2
Sorafenib,drug2gene,BRAF
Sorafenib,drug2gene,RAF1
Sorafenib,drug2gene,FLT4
Sorafenib,drug2gene,KDR
Sorafenib,drug2gene,FLT3
Sorafenib,drug2gene,PDGFRB
Sorafenib,drug2gene,KIT
Sorafenib,drug2gene,FGFR1
Sorafenib,drug2gene,RET
Sorafenib,drug2gene,FLT1
Zoledronic acid,drug2gene,GGPS1
Zoledronic acid,drug2gene,FDPS
Nisoldipine,drug2gene,CACNA1C
Nisoldipine,drug2gene,CACNA2D1
Nisoldipine,drug2gene,CACNB2
Nisoldipine,drug2gene,CACNA1D
Nisoldipine,drug2gene,CACNA1S
Eszopiclone,drug2gene,GABRA1
Ceruletide,drug2gene,CCKAR
Alprazolam,drug2gene,GABRA1
Dexbrompheniramine,drug2gene,HRH1
Ardeparin,drug2gene,SERPINC1
Ardeparin,drug2gene,SERPIND1
Loxapine,drug2gene,HTR2A
Loxapine,drug2gene,DRD2
Remoxipride,drug2gene,DRD2
Carbamoylcholine,drug2gene,CHRM1
Carbamoylcholine,drug2gene,CHRM2
Carbamoylcholine,drug2gene,CHRNA2
Rosiglitazone,drug2gene,PPARG
Pramipexole,drug2gene,DRD3
Pramipexole,drug2gene,DRD2
Pramipexole,drug2gene,DRD4
Acetohexamide,drug2gene,KCNJ1
Metocurine iodide,drug2gene,CHRNA2
Secobarbital,drug2gene,GABRA2
Secobarbital,drug2gene,GABRA3
Secobarbital,drug2gene,GABRA4
Secobarbital,drug2gene,GABRA5
Secobarbital,drug2gene,GABRA6
Secobarbital,drug2gene,GABRA1
Miglustat,drug2gene,UGCG
Promazine,drug2gene,DRD2
Spironolactone,drug2gene,NR3C2
Methylphenidate,drug2gene,SLC6A3
Hyoscyamine,drug2gene,CHRM1
Hyoscyamine,drug2gene,CHRM2
Zolpidem,drug2gene,GABRA1
Triprolidine,drug2gene,HRH1
Carboprost tromethamine,drug2gene,PTGER1
Lindane,drug2gene,GABRB1
Trifluridine,drug2gene,TYMS
Prochlorperazine,drug2gene,DRD2
Cyproheptadine,drug2gene,HRH1
Cyproheptadine,drug2gene,HTR2A
Cyproheptadine,drug2gene,HTR2C
Nitric Oxide,drug2gene,GUCY1A2
Bendroflumethiazide,drug2gene,SLC12A3
Bendroflumethiazide,drug2gene,KCNMA1
Allopurinol,drug2gene,XDH
Cerivastatin,drug2gene,HMGCR
Gemcitabine,drug2gene,RRM1
Betamethasone,drug2gene,NR3C1
Teniposide,drug2gene,TOP2A
Lansoprazole,drug2gene,ATP4A
Dipivefrin,drug2gene,ADRA1A
Dipivefrin,drug2gene,ADRA2A
Dipivefrin,drug2gene,ADRB2
Dipivefrin,drug2gene,BCHE
Droperidol,drug2gene,ADRA1A
Droperidol,drug2gene,DRD2
Levothyroxine,drug2gene,ITGAV
Levothyroxine,drug2gene,ITGB3
Levothyroxine,drug2gene,THRA
Levothyroxine,drug2gene,THRB
Meperidine,drug2gene,OPRK1
Loratadine,drug2gene,HRH1
Prazosin,drug2gene,ADRA1A
Prazosin,drug2gene,ADRA1B
Prazosin,drug2gene,ADRA1D
Imipramine,drug2gene,SLC6A2
Imipramine,drug2gene,SLC6A4
Acitretin,drug2gene,RXRA
Acitretin,drug2gene,RARA
Acitretin,drug2gene,RARB
Acitretin,drug2gene,RARG
Acitretin,drug2gene,RXRB
Acitretin,drug2gene,RXRG
Nabumetone,drug2gene,PTGS2
Methscopolamine bromide,drug2gene,CHRM2
Methscopolamine bromide,drug2gene,CHRM1
Metharbital,drug2gene,GABRA2
Metharbital,drug2gene,GABRA3
Metharbital,drug2gene,GABRA4
Metharbital,drug2gene,GABRA5
Metharbital,drug2gene,GABRA6
Metharbital,drug2gene,GABRA1
Sodium tetradecyl sulfate,drug2gene,PROS1
Sodium tetradecyl sulfate,drug2gene,PROC
Ketorolac,drug2gene,PTGS2
Picrotoxin,drug2gene,GABRR1
Picrotoxin,drug2gene,GABRA1
Tenoxicam,drug2gene,PTGS2
Dronabinol,drug2gene,CNR1
Dronabinol,drug2gene,CNR2
Montelukast,drug2gene,CYSLTR1
Fluoxetine,drug2gene,SLC6A4
Hexylcaine,drug2gene,SCN5A
Methohexital,drug2gene,GABRA1
Chlordiazepoxide,drug2gene,GABRA1
Duloxetine,drug2gene,SLC6A4
Duloxetine,drug2gene,SLC6A2
Chlorpromazine,drug2gene,DRD2
Chlorpromazine,drug2gene,DRD1
Chlorpromazine,drug2gene,HTR1A
Chlorpromazine,drug2gene,HTR2A
Chlorpromazine,drug2gene,ADRA1A
Chlorpromazine,drug2gene,ADRA1B
Chlorpromazine,drug2gene,HRH1
Lenalidomide,drug2gene,CRBN
Lenalidomide,drug2gene,TNFSF11
Raloxifene,drug2gene,ESR1
Raloxifene,drug2gene,ESR2
Celecoxib,drug2gene,PTGS2
Celecoxib,drug2gene,NEU1
Gallamine triethiodide,drug2gene,CHRM2
Gallamine triethiodide,drug2gene,ACHE
Brimonidine,drug2gene,ADRA2A
Brimonidine,drug2gene,ADRA2B
Brimonidine,drug2gene,ADRA2C
Nabilone,drug2gene,CNR2
Nabilone,drug2gene,CNR1
Sotalol,drug2gene,ADRB1
Sotalol,drug2gene,ADRB2
Sotalol,drug2gene,KCNH2
Buspirone,drug2gene,HTR1A
Buspirone,drug2gene,DRD2
Miglitol,drug2gene,GAA
Miglitol,drug2gene,GANAB
Miglitol,drug2gene,GANC
Miglitol,drug2gene,MGAM
Fosinopril,drug2gene,ACE
Entacapone,drug2gene,COMT
Darifenacin,drug2gene,CHRM3
Oxycodone,drug2gene,OPRM1
Oxycodone,drug2gene,OPRK1
Oxycodone,drug2gene,OPRD1
Phenindione,drug2gene,VKORC1
Flutamide,drug2gene,AR
Tolmetin,drug2gene,PTGS2
Cimetidine,drug2gene,HRH2
Haloperidol,drug2gene,HTR2C
Haloperidol,drug2gene,DRD2
Levallorphan,drug2gene,OPRM1
Tridihexethyl,drug2gene,CHRM3
Tridihexethyl,drug2gene,CHRM1
Tridihexethyl,drug2gene,CHRM2
Triflupromazine,drug2gene,DRD2
Triflupromazine,drug2gene,DRD1
Triflupromazine,drug2gene,HTR2B
Triflupromazine,drug2gene,CHRM1
Triflupromazine,drug2gene,CHRM2
Dextrothyroxine,drug2gene,THRA
Dextrothyroxine,drug2gene,THRB
